Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
6073,294,95,1,1.5,1.5,7.64,0,0.49
6074,312,99,1,1,1.5,8.01,1,0.52
6075,315,100,1,2,2.5,7.95,0,0.58
6076,322,110,3,3.5,3,8.96,1,0.78
6077,329,113,5,5,4.5,9.45,1,0.89
6078,320,101,2,2.5,3,8.62,0,0.7
6079,308,103,2,3,3.5,8.49,0,0.66
6080,304,102,2,3,4,8.73,0,0.67
6081,311,102,3,4.5,4,8.64,1,0.68
6082,317,110,3,4,4.5,9.11,1,0.8
6083,312,106,3,4,3.5,8.79,1,0.81
6084,321,111,3,2.5,3,8.9,1,0.8
6085,340,112,4,5,4.5,9.66,1,0.94
6086,331,116,5,4,4,9.26,1,0.93
6087,336,118,5,4.5,4,9.19,1,0.92
6088,324,114,5,5,4.5,9.08,1,0.89
6089,314,104,4,5,5,9.02,0,0.82
6090,313,109,3,4,3.5,9,0,0.79
6091,307,105,2,2.5,3,7.65,0,0.58
6092,300,102,2,1.5,2,7.87,0,0.56
6093,302,99,2,1,2,7.97,0,0.56
6094,312,98,1,3.5,3,8.18,1,0.64
6095,316,101,2,2.5,2,8.32,1,0.61
6096,317,100,2,3,2.5,8.57,0,0.68
6097,310,107,3,3.5,3.5,8.67,0,0.76
6098,320,120,3,4,4.5,9.11,0,0.86
6099,330,114,3,4.5,4.5,9.24,1,0.9
6100,305,112,3,3,3.5,8.65,0,0.71
6101,309,106,2,2.5,2.5,8,0,0.62
6102,319,108,2,2.5,3,8.76,0,0.66
6103,322,105,2,3,3,8.45,1,0.65
6104,323,107,3,3.5,3.5,8.55,1,0.73
6105,313,106,2,2.5,2,8.43,0,0.62
6106,321,109,3,3.5,3.5,8.8,1,0.74
6107,323,110,3,4,3.5,9.1,1,0.79
6108,325,112,4,4,4,9,1,0.8
6109,312,108,3,3.5,3,8.53,0,0.69
6110,308,110,4,3.5,3,8.6,0,0.7
6111,320,104,3,3,3.5,8.74,1,0.76
6112,328,108,4,4.5,4,9.18,1,0.84
6113,311,107,4,4.5,4.5,9,1,0.78
6114,301,100,3,3.5,3,8.04,0,0.67
6115,305,105,2,3,4,8.13,0,0.66
6116,308,104,2,2.5,3,8.07,0,0.65
6117,298,101,2,1.5,2,7.86,0,0.54
6118,300,99,1,1,2.5,8.01,0,0.58
6119,324,111,3,2.5,2,8.8,1,0.79
6120,327,113,4,3.5,3,8.69,1,0.8
6121,317,106,3,4,3.5,8.5,1,0.75
6122,323,104,3,4,4,8.44,1,0.73
6123,314,107,2,2.5,4,8.27,0,0.72
6124,305,102,2,2,2.5,8.18,0,0.62
6125,315,104,3,3,2.5,8.33,0,0.67
6126,326,116,3,3.5,4,9.14,1,0.81
6127,299,100,3,2,2,8.02,0,0.63
6128,295,101,2,2.5,2,7.86,0,0.69
6129,324,112,4,4,3.5,8.77,1,0.8
6130,297,96,2,2.5,1.5,7.89,0,0.43
6131,327,113,3,3.5,3,8.66,1,0.8
6132,311,105,2,3,2,8.12,1,0.73
6133,308,106,3,3.5,2.5,8.21,1,0.75
6134,319,108,3,3,3.5,8.54,1,0.71
6135,312,107,4,4.5,4,8.65,1,0.73
6136,325,111,4,4,4.5,9.11,1,0.83
6137,319,110,3,3,2.5,8.79,0,0.72
6138,332,118,5,5,5,9.47,1,0.94
6139,323,108,5,4,4,8.74,1,0.81
6140,324,107,5,3.5,4,8.66,1,0.81
6141,312,107,3,3,3,8.46,1,0.75
6142,326,110,3,3.5,3.5,8.76,1,0.79
6143,308,106,3,3,3,8.24,0,0.58
6144,305,103,2,2.5,3.5,8.13,0,0.59
6145,295,96,2,1.5,2,7.34,0,0.47
6146,316,98,1,1.5,2,7.43,0,0.49
6147,304,97,2,1.5,2,7.64,0,0.47
6148,299,94,1,1,1,7.34,0,0.42
6149,302,99,1,2,2,7.25,0,0.57
6150,313,101,3,2.5,3,8.04,0,0.62
6151,318,107,3,3,3.5,8.27,1,0.74
6152,325,110,4,3.5,4,8.67,1,0.73
6153,303,100,2,3,3.5,8.06,1,0.64
6154,300,102,3,3.5,2.5,8.17,0,0.63
6155,297,98,2,2.5,3,7.67,0,0.59
6156,317,106,2,2,3.5,8.12,0,0.73
6157,327,109,3,3.5,4,8.77,1,0.79
6158,301,104,2,3.5,3.5,7.89,1,0.68
6159,314,105,2,2.5,2,7.64,0,0.7
6160,321,107,2,2,1.5,8.44,0,0.81
6161,322,110,3,4,5,8.64,1,0.85
6162,334,116,4,4,3.5,9.54,1,0.93
6163,338,115,5,4.5,5,9.23,1,0.91
6164,306,103,2,2.5,3,8.36,0,0.69
6165,313,102,3,3.5,4,8.9,1,0.77
6166,330,114,4,4.5,3,9.17,1,0.86
6167,320,104,3,3.5,4.5,8.34,1,0.74
6168,311,98,1,1,2.5,7.46,0,0.57
6169,298,92,1,2,2,7.88,0,0.51
6170,301,98,1,2,3,8.03,1,0.67
6171,310,103,2,2.5,2.5,8.24,0,0.72
6172,324,110,3,3.5,3,9.22,1,0.89
6173,336,119,4,4.5,4,9.62,1,0.95
6174,321,109,3,3,3,8.54,1,0.79
6175,315,105,2,2,2.5,7.65,0,0.39
6176,304,101,2,2,2.5,7.66,0,0.38
6177,297,96,2,2.5,2,7.43,0,0.34
6178,290,100,1,1.5,2,7.56,0,0.47
6179,303,98,1,2,2.5,7.65,0,0.56
6180,311,99,1,2.5,3,8.43,1,0.71
6181,322,104,3,3.5,4,8.84,1,0.78
6182,319,105,3,3,3.5,8.67,1,0.73
6183,324,110,4,4.5,4,9.15,1,0.82
6184,300,100,3,3,3.5,8.26,0,0.62
6185,340,113,4,5,5,9.74,1,0.96
6186,335,117,5,5,5,9.82,1,0.96
6187,302,101,2,2.5,3.5,7.96,0,0.46
6188,307,105,2,2,3.5,8.1,0,0.53
6189,296,97,2,1.5,2,7.8,0,0.49
6190,320,108,3,3.5,4,8.44,1,0.76
6191,314,102,2,2,2.5,8.24,0,0.64
6192,318,106,3,2,3,8.65,0,0.71
6193,326,112,4,4,3.5,9.12,1,0.84
6194,317,104,2,3,3,8.76,0,0.77
6195,329,111,4,4.5,4,9.23,1,0.89
6196,324,110,3,3.5,3.5,9.04,1,0.82
6197,325,107,3,3,3.5,9.11,1,0.84
6198,330,116,4,5,4.5,9.45,1,0.91
6199,312,103,3,3.5,4,8.78,0,0.67
6200,333,117,4,5,4,9.66,1,0.95
6201,304,100,2,3.5,3,8.22,0,0.63
6202,315,105,2,3,3,8.34,0,0.66
6203,324,109,3,3.5,3,8.94,1,0.78
6204,330,116,4,4,3.5,9.23,1,0.91
6205,311,101,3,2,2.5,7.64,1,0.62
6206,302,99,3,2.5,3,7.45,0,0.52
6207,322,103,4,3,2.5,8.02,1,0.61
6208,298,100,3,2.5,4,7.95,1,0.58
6209,297,101,3,2,4,7.67,1,0.57
6210,300,98,1,2,2.5,8.02,0,0.61
6211,301,96,1,3,4,7.56,0,0.54
6212,313,94,2,2.5,1.5,8.13,0,0.56
6213,314,102,4,2.5,2,7.88,1,0.59
6214,317,101,3,3,2,7.94,1,0.49
6215,321,110,4,3.5,4,8.35,1,0.72
6216,327,106,4,4,4.5,8.75,1,0.76
6217,315,104,3,4,2.5,8.1,0,0.65
6218,316,103,3,3.5,2,7.68,0,0.52
6219,309,111,2,2.5,4,8.03,0,0.6
6220,308,102,2,2,3.5,7.98,1,0.58
6221,299,100,3,2,3,7.42,0,0.42
6222,321,112,3,3,4.5,8.95,1,0.77
6223,322,112,4,3.5,2.5,9.02,1,0.73
6224,334,119,5,4.5,5,9.54,1,0.94
6225,325,114,5,4,5,9.46,1,0.91
6226,323,111,5,4,5,9.86,1,0.92
6227,312,106,3,3,5,8.57,0,0.71
6228,310,101,3,3.5,5,8.65,1,0.71
6229,316,103,2,2,4.5,8.74,0,0.69
6230,340,115,5,5,4.5,9.06,1,0.95
6231,311,104,3,4,3.5,8.13,1,0.74
6232,320,112,2,3.5,3.5,8.78,1,0.73
6233,324,112,4,4.5,4,9.22,1,0.86
6234,316,111,4,4,5,8.54,0,0.71
6235,306,103,3,3.5,3,8.21,0,0.64
6236,309,105,2,2.5,4,7.68,0,0.55
6237,310,110,1,1.5,4,7.23,1,0.58
6238,317,106,1,1.5,3.5,7.65,1,0.61
6239,318,110,1,2.5,3.5,8.54,1,0.67
6240,312,105,2,1.5,3,8.46,0,0.66
6241,305,104,2,2.5,1.5,7.79,0,0.53
6242,332,112,1,1.5,3,8.66,1,0.79
6243,331,116,4,4.5,4.5,9.44,1,0.92
6244,321,114,5,4.5,4.5,9.16,1,0.87
6245,324,113,5,4,5,9.25,1,0.92
6246,328,116,5,4.5,5,9.08,1,0.91
6247,327,118,4,5,5,9.67,1,0.93
6248,320,108,3,3.5,5,8.97,1,0.84
6249,312,109,2,2.5,4,9.02,0,0.8
6250,315,101,3,3.5,4.5,9.13,0,0.79
6251,320,112,4,3,4.5,8.86,1,0.82
6252,324,113,4,4.5,4.5,9.25,1,0.89
6253,328,116,4,5,3.5,9.6,1,0.93
6254,319,103,3,2.5,4,8.76,1,0.73
6255,310,105,2,3,3.5,8.01,0,0.71
6256,305,102,2,1.5,2.5,7.64,0,0.59
6257,299,100,2,2,2,7.88,0,0.51
6258,295,99,1,2,1.5,7.57,0,0.37
6259,312,100,1,3,3,8.53,1,0.69
6260,329,113,4,4,3.5,9.36,1,0.89
6261,319,105,4,4,4.5,8.66,1,0.77
6262,301,102,3,2.5,2,8.13,1,0.68
6263,307,105,4,3,3,7.94,0,0.62
6264,304,107,3,3.5,3,7.86,0,0.57
6265,298,97,2,2,3,7.21,0,0.45
6266,305,96,4,3,4.5,8.26,0,0.54
6267,314,99,4,3.5,4.5,8.73,1,0.71
6268,318,101,5,3.5,5,8.78,1,0.78
6269,323,110,4,4,5,8.88,1,0.81
6270,326,114,4,4,3.5,9.16,1,0.86
6271,320,110,5,4,4,9.27,1,0.87
6272,311,103,3,2,4,8.09,0,0.64
6273,327,116,4,4,4.5,9.48,1,0.9
6274,316,102,2,4,3.5,8.15,0,0.67
6275,308,105,4,3,2.5,7.95,1,0.67
6276,300,101,3,3.5,2.5,7.88,0,0.59
6277,304,104,3,2.5,2,8.12,0,0.62
6278,309,105,4,3.5,2,8.18,0,0.65
6279,318,103,3,4,4.5,8.49,1,0.71
6280,325,110,4,4.5,4,8.96,1,0.79
6281,321,102,3,3.5,4,9.01,1,0.8
6282,323,107,4,3,2.5,8.48,1,0.78
6283,328,113,4,4,2.5,8.77,1,0.83
6284,304,103,5,5,3,7.92,0,0.71
6285,317,106,3,3.5,3,7.89,1,0.73
6286,311,101,2,2.5,3.5,8.34,1,0.7
6287,319,102,3,2.5,2.5,8.37,0,0.68
6288,327,115,4,3.5,4,9.14,0,0.79
6289,322,112,3,3,4,8.62,1,0.76
6290,302,110,3,4,4.5,8.5,0,0.65
6291,307,105,2,2.5,4.5,8.12,1,0.67
6292,297,99,4,3,3.5,7.81,0,0.54
6293,298,101,4,2.5,4.5,7.69,1,0.53
6294,300,95,2,3,1.5,8.22,1,0.62
6295,301,99,3,2.5,2,8.45,1,0.68
6296,332,108,5,4.5,4,9.02,1,0.87
6297,337,117,5,5,5,9.87,1,0.96
6298,330,120,5,4.5,5,9.56,1,0.93
6299,312,103,4,4,5,8.43,0,0.73
6300,327,113,4,4.5,4.5,9.04,0,0.84
6301,337,118,4,4.5,4.5,9.65,1,0.92
6302,324,107,4,4,4.5,8.87,1,0.76
6303,316,104,3,3,3.5,8,1,0.72
6304,322,110,3,3.5,2.5,8.67,1,0.8
6305,314,103,2,2,3,8.21,0,0.65
6306,330,115,5,4.5,3,9.34,1,0.9
6307,321,109,3,3,4,8.2,1,0.75
6308,308,101,2,3,4,7.9,0,0.68
6309,302,102,1,2,1.5,8,0,0.5
6310,323,108,3,3.5,3,8.6,0,0.45
6311,325,106,3,3.5,4,8.4,1,0.52
6312,327,111,4,4,4.5,9,1,0.84
6313,328,112,4,4,4.5,9.1,1,0.78
6314,307,109,3,4,3,8,1,0.62
6315,311,104,3,3.5,2,8.2,1,0.61
6316,314,105,3,3.5,2.5,8.3,0,0.54
6317,317,107,3,4,3,8.7,0,0.66
6318,319,106,3,4,3,8,1,0.65
6319,318,110,3,4,3,8.8,0,0.63
6320,303,102,3,3.5,3,8.5,0,0.62
6321,312,107,3,3,2,7.9,1,0.64
6322,325,114,4,3,2,8.4,0,0.7
6323,328,116,5,5,5,9.5,1,0.94
6324,334,119,5,5,4.5,9.7,1,0.95
6325,336,119,5,4,3.5,9.8,1,0.97
6326,340,120,5,4.5,4.5,9.6,1,0.94
6327,322,109,5,4.5,3.5,8.8,0,0.76
6328,298,98,2,1.5,2.5,7.5,1,0.44
6329,295,93,1,2,2,7.2,0,0.46
6330,310,99,2,1.5,2,7.3,0,0.54
6331,300,97,2,3,3,8.1,1,0.65
6332,327,103,3,4,4,8.3,1,0.74
6333,338,118,4,3,4.5,9.4,1,0.91
6334,340,114,5,4,4,9.6,1,0.9
6335,331,112,5,4,5,9.8,1,0.94
6336,320,110,5,5,5,9.2,1,0.88
6337,299,106,2,4,4,8.4,0,0.64
6338,300,105,1,1,2,7.8,0,0.58
6339,304,105,1,3,1.5,7.5,0,0.52
6340,307,108,2,4,3.5,7.7,0,0.48
6341,308,110,3,3.5,3,8,1,0.46
6342,316,105,2,2.5,2.5,8.2,1,0.49
6343,313,107,2,2.5,2,8.5,1,0.53
6344,332,117,4,4.5,4,9.1,0,0.87
6345,326,113,5,4.5,4,9.4,1,0.91
6346,322,110,5,5,4,9.1,1,0.88
6347,329,114,5,4,5,9.3,1,0.86
6348,339,119,5,4.5,4,9.7,0,0.89
6349,321,110,3,3.5,5,8.85,1,0.82
6350,327,111,4,3,4,8.4,1,0.78
6351,313,98,3,2.5,4.5,8.3,1,0.76
6352,312,100,2,1.5,3.5,7.9,1,0.56
6353,334,116,4,4,3,8,1,0.78
6354,324,112,4,4,2.5,8.1,1,0.72
6355,322,110,3,3,3.5,8,0,0.7
6356,320,103,3,3,3,7.7,0,0.64
6357,316,102,3,2,3,7.4,0,0.64
6358,298,99,2,4,2,7.6,0,0.46
6359,300,99,1,3,2,6.8,1,0.36
6360,311,104,2,2,2,8.3,0,0.42
6361,309,100,2,3,3,8.1,0,0.48
6362,307,101,3,4,3,8.2,0,0.47
6363,304,105,2,3,3,8.2,1,0.54
6364,315,107,2,4,3,8.5,1,0.56
6365,325,111,3,3,3.5,8.7,0,0.52
6366,325,112,4,3.5,3.5,8.92,0,0.55
6367,327,114,3,3,3,9.02,0,0.61
6368,316,107,2,3.5,3.5,8.64,1,0.57
6369,318,109,3,3.5,4,9.22,1,0.68
6370,328,115,4,4.5,4,9.16,1,0.78
6371,332,118,5,5,5,9.64,1,0.94
6372,336,112,5,5,5,9.76,1,0.96
6373,321,111,5,5,5,9.45,1,0.93
6374,314,108,4,4.5,4,9.04,1,0.84
6375,314,106,3,3,5,8.9,0,0.74
6376,329,114,2,2,4,8.56,1,0.72
6377,327,112,3,3,3,8.72,1,0.74
6378,301,99,2,3,2,8.22,0,0.64
6379,296,95,2,3,2,7.54,1,0.44
6380,294,93,1,1.5,2,7.36,0,0.46
6381,312,105,3,2,3,8.02,1,0.5
6382,340,120,4,5,5,9.5,1,0.96
6383,320,110,5,5,4.5,9.22,1,0.92
6384,322,115,5,4,4.5,9.36,1,0.92
6385,340,115,5,4.5,4.5,9.45,1,0.94
6386,319,103,4,4.5,3.5,8.66,0,0.76
6387,315,106,3,4.5,3.5,8.42,0,0.72
6388,317,107,2,3.5,3,8.28,0,0.66
6389,314,108,3,4.5,3.5,8.14,0,0.64
6390,316,109,4,4.5,3.5,8.76,1,0.74
6391,318,106,2,4,4,7.92,1,0.64
6392,299,97,3,5,3.5,7.66,0,0.38
6393,298,98,2,4,3,8.03,0,0.34
6394,301,97,2,3,3,7.88,1,0.44
6395,303,99,3,2,2.5,7.66,0,0.36
6396,304,100,4,1.5,2.5,7.84,0,0.42
6397,306,100,2,3,3,8,0,0.48
6398,331,120,3,4,4,8.96,1,0.86
6399,332,119,4,5,4.5,9.24,1,0.9
6400,323,113,3,4,4,8.88,1,0.79
6401,322,107,3,3.5,3.5,8.46,1,0.71
6402,312,105,2,2.5,3,8.12,0,0.64
6403,314,106,2,4,3.5,8.25,0,0.62
6404,317,104,2,4.5,4,8.47,0,0.57
6405,326,112,3,3.5,3,9.05,1,0.74
6406,316,110,3,4,4.5,8.78,1,0.69
6407,329,111,4,4.5,4.5,9.18,1,0.87
6408,338,117,4,3.5,4.5,9.46,1,0.91
6409,331,116,5,5,5,9.38,1,0.93
6410,304,103,5,5,4,8.64,0,0.68
6411,305,108,5,3,3,8.48,0,0.61
6412,321,109,4,4,4,8.68,1,0.69
6413,301,107,3,3.5,3.5,8.34,1,0.62
6414,320,110,2,4,3.5,8.56,0,0.72
6415,311,105,3,3.5,3,8.45,1,0.59
6416,310,106,4,4.5,4.5,9.04,1,0.66
6417,299,102,3,4,3.5,8.62,0,0.56
6418,290,104,4,2,2.5,7.46,0,0.45
6419,296,99,2,3,3.5,7.28,0,0.47
6420,327,104,5,3,3.5,8.84,1,0.71
6421,335,117,5,5,5,9.56,1,0.94
6422,334,119,5,4.5,4.5,9.48,1,0.94
6423,310,106,4,1.5,2.5,8.36,0,0.57
6424,308,108,3,3.5,3.5,8.22,0,0.61
6425,301,106,4,2.5,3,8.47,0,0.57
6426,300,100,3,2,3,8.66,1,0.64
6427,323,113,3,4,3,9.32,1,0.85
6428,319,112,3,2.5,2,8.71,1,0.78
6429,326,112,3,3.5,3,9.1,1,0.84
6430,333,118,5,5,5,9.35,1,0.92
6431,339,114,5,4,4.5,9.76,1,0.96
6432,303,105,5,5,4.5,8.65,0,0.77
6433,309,105,5,3.5,3.5,8.56,0,0.71
6434,323,112,5,4,4.5,8.78,0,0.79
6435,333,113,5,4,4,9.28,1,0.89
6436,314,109,4,3.5,4,8.77,1,0.82
6437,312,103,3,5,4,8.45,0,0.76
6438,316,100,2,1.5,3,8.16,1,0.71
6439,326,116,2,4.5,3,9.08,1,0.8
6440,318,109,1,3.5,3.5,9.12,0,0.78
6441,329,110,2,4,3,9.15,1,0.84
6442,332,118,2,4.5,3.5,9.36,1,0.9
6443,331,115,5,4,3.5,9.44,1,0.92
6444,340,120,4,4.5,4,9.92,1,0.97
6445,325,112,2,3,3.5,8.96,1,0.8
6446,320,113,2,2,2.5,8.64,1,0.81
6447,315,105,3,2,2.5,8.48,0,0.75
6448,326,114,3,3,3,9.11,1,0.83
6449,339,116,4,4,3.5,9.8,1,0.96
6450,311,106,2,3.5,3,8.26,1,0.79
6451,334,114,4,4,4,9.43,1,0.93
6452,332,116,5,5,5,9.28,1,0.94
6453,321,112,5,5,5,9.06,1,0.86
6454,324,105,3,3,4,8.75,0,0.79
6455,326,108,3,3,3.5,8.89,0,0.8
6456,312,109,3,3,3,8.69,0,0.77
6457,315,105,3,2,2.5,8.34,0,0.7
6458,309,104,2,2,2.5,8.26,0,0.65
6459,306,106,2,2,2.5,8.14,0,0.61
6460,297,100,1,1.5,2,7.9,0,0.52
6461,315,103,1,1.5,2,7.86,0,0.57
6462,298,99,1,1.5,3,7.46,0,0.53
6463,318,109,3,3,3,8.5,0,0.67
6464,317,105,3,3.5,3,8.56,0,0.68
6465,329,111,4,4.5,4,9.01,1,0.81
6466,322,110,5,4.5,4,8.97,0,0.78
6467,302,102,3,3.5,5,8.33,0,0.65
6468,313,102,3,2,3,8.27,0,0.64
6469,293,97,2,2,4,7.8,1,0.64
6470,311,99,2,2.5,3,7.98,0,0.65
6471,312,101,2,2.5,3.5,8.04,1,0.68
6472,334,117,5,4,4.5,9.07,1,0.89
6473,322,110,4,4,5,9.13,1,0.86
6474,323,113,4,4,4.5,9.23,1,0.89
6475,321,111,4,4,4,8.97,1,0.87
6476,320,111,4,4.5,3.5,8.87,1,0.85
6477,329,119,4,4.5,4.5,9.16,1,0.9
6478,319,110,3,3.5,3.5,9.04,0,0.82
6479,309,108,3,2.5,3,8.12,0,0.72
6480,307,102,3,3,3,8.27,0,0.73
6481,300,104,3,3.5,3,8.16,0,0.71
6482,305,107,2,2.5,2.5,8.42,0,0.71
6483,299,100,2,3,3.5,7.88,0,0.68
6484,314,110,3,4,4,8.8,0,0.75
6485,316,106,2,2.5,4,8.32,0,0.72
6486,327,113,4,4.5,4.5,9.11,1,0.89
6487,317,107,3,3.5,3,8.68,1,0.84
6488,335,118,5,4.5,3.5,9.44,1,0.93
6489,331,115,5,4.5,3.5,9.36,1,0.93
6490,324,112,5,5,5,9.08,1,0.88
6491,324,111,5,4.5,4,9.16,1,0.9
6492,323,110,5,4,5,8.98,1,0.87
6493,322,114,5,4.5,4,8.94,1,0.86
6494,336,118,5,4.5,5,9.53,1,0.94
6495,316,109,3,3.5,3,8.76,0,0.77
6496,307,107,2,3,3.5,8.52,1,0.78
6497,306,105,2,3,2.5,8.26,0,0.73
6498,310,106,2,3.5,2.5,8.33,0,0.73
6499,311,104,3,4.5,4.5,8.43,0,0.7
6500,313,107,3,4,4.5,8.69,0,0.72
6501,317,103,3,2.5,3,8.54,1,0.73
6502,315,110,2,3.5,3,8.46,1,0.72
6503,340,120,5,4.5,4.5,9.91,1,0.97
6504,334,120,5,4,5,9.87,1,0.97
6505,298,105,3,3.5,4,8.54,0,0.69
6506,295,99,2,2.5,3,7.65,0,0.57
6507,315,99,2,3.5,3,7.89,0,0.63
6508,310,102,3,3.5,4,8.02,1,0.66
6509,305,106,2,3,3,8.16,0,0.64
6510,301,104,3,3.5,4,8.12,1,0.68
6511,325,108,4,4.5,4,9.06,1,0.79
6512,328,110,4,5,4,9.14,1,0.82
6513,338,120,4,5,5,9.66,1,0.95
6514,333,119,5,5,4.5,9.78,1,0.96
6515,331,117,4,4.5,5,9.42,1,0.94
6516,330,116,5,5,4.5,9.36,1,0.93
6517,322,112,4,4.5,4.5,9.26,1,0.91
6518,321,109,4,4,4,9.13,1,0.85
6519,324,110,4,3,3.5,8.97,1,0.84
6520,312,104,3,3.5,3.5,8.42,0,0.74
6521,313,103,3,4,4,8.75,0,0.76
6522,316,110,3,3.5,4,8.56,0,0.75
6523,324,113,4,4.5,4,8.79,0,0.76
6524,308,109,2,3,4,8.45,0,0.71
6525,305,105,2,3,2,8.23,0,0.67
6526,296,99,2,2.5,2.5,8.03,0,0.61
6527,306,110,2,3.5,4,8.45,0,0.63
6528,312,110,2,3.5,3,8.53,0,0.64
6529,318,112,3,4,3.5,8.67,0,0.71
6530,324,111,4,3,3,9.01,1,0.82
6531,313,104,3,4,4.5,8.65,0,0.73
6532,319,106,3,3.5,2.5,8.33,1,0.74
6533,312,107,2,2.5,3.5,8.27,0,0.69
6534,304,100,2,2.5,3.5,8.07,0,0.64
6535,330,113,5,5,4,9.31,1,0.91
6536,326,111,5,4.5,4,9.23,1,0.88
6537,325,112,4,4,4.5,9.17,1,0.85
6538,329,114,5,4.5,5,9.19,1,0.86
6539,310,104,3,2,3.5,8.37,0,0.7
6540,299,100,1,1.5,2,7.89,0,0.59
6541,296,101,1,2.5,3,7.68,0,0.6
6542,317,103,2,2.5,2,8.15,0,0.65
6543,324,115,3,3.5,3,8.76,1,0.7
6544,325,114,3,3.5,3,9.04,1,0.76
6545,314,107,2,2.5,4,8.56,0,0.63
6546,328,110,4,4,2.5,9.02,1,0.81
6547,316,105,3,3,3.5,8.73,0,0.72
6548,311,104,2,2.5,3.5,8.48,0,0.71
6549,324,110,3,3.5,4,8.87,1,0.8
6550,321,111,3,3.5,4,8.83,1,0.77
6551,320,104,3,3,2.5,8.57,1,0.74
6552,316,99,2,2.5,3,9,0,0.7
6553,318,100,2,2.5,3.5,8.54,1,0.71
6554,335,115,4,4.5,4.5,9.68,1,0.93
6555,321,114,4,4,5,9.12,0,0.85
6556,307,110,4,4,4.5,8.37,0,0.79
6557,309,99,3,4,4,8.56,0,0.76
6558,324,100,3,4,5,8.64,1,0.78
6559,326,102,4,5,5,8.76,1,0.77
6560,331,119,4,5,4.5,9.34,1,0.9
6561,327,108,5,5,3.5,9.13,1,0.87
6562,312,104,3,3.5,4,8.09,0,0.71
6563,308,103,2,2.5,4,8.36,1,0.7
6564,324,111,3,2.5,1.5,8.79,1,0.7
6565,325,110,2,3,2.5,8.76,1,0.75
6566,313,102,3,2.5,2.5,8.68,0,0.71
6567,312,105,2,2,2.5,8.45,0,0.72
6568,314,107,3,3,3.5,8.17,1,0.73
6569,327,113,4,4.5,5,9.14,0,0.83
6570,308,108,4,4.5,5,8.34,0,0.77
6571,306,105,2,2.5,3,8.22,1,0.72
6572,299,96,2,1.5,2,7.86,0,0.54
6573,294,95,1,1.5,1.5,7.64,0,0.49
6574,312,99,1,1,1.5,8.01,1,0.52
6575,315,100,1,2,2.5,7.95,0,0.58
6576,322,110,3,3.5,3,8.96,1,0.78
6577,329,113,5,5,4.5,9.45,1,0.89
6578,320,101,2,2.5,3,8.62,0,0.7
6579,308,103,2,3,3.5,8.49,0,0.66
6580,304,102,2,3,4,8.73,0,0.67
6581,311,102,3,4.5,4,8.64,1,0.68
6582,317,110,3,4,4.5,9.11,1,0.8
6583,312,106,3,4,3.5,8.79,1,0.81
6584,321,111,3,2.5,3,8.9,1,0.8
6585,340,112,4,5,4.5,9.66,1,0.94
6586,331,116,5,4,4,9.26,1,0.93
6587,336,118,5,4.5,4,9.19,1,0.92
6588,324,114,5,5,4.5,9.08,1,0.89
6589,314,104,4,5,5,9.02,0,0.82
6590,313,109,3,4,3.5,9,0,0.79
6591,307,105,2,2.5,3,7.65,0,0.58
6592,300,102,2,1.5,2,7.87,0,0.56
6593,302,99,2,1,2,7.97,0,0.56
6594,312,98,1,3.5,3,8.18,1,0.64
6595,316,101,2,2.5,2,8.32,1,0.61
6596,317,100,2,3,2.5,8.57,0,0.68
6597,310,107,3,3.5,3.5,8.67,0,0.76
6598,320,120,3,4,4.5,9.11,0,0.86
6599,330,114,3,4.5,4.5,9.24,1,0.9
6600,305,112,3,3,3.5,8.65,0,0.71
6601,309,106,2,2.5,2.5,8,0,0.62
6602,319,108,2,2.5,3,8.76,0,0.66
6603,322,105,2,3,3,8.45,1,0.65
6604,323,107,3,3.5,3.5,8.55,1,0.73
6605,313,106,2,2.5,2,8.43,0,0.62
6606,321,109,3,3.5,3.5,8.8,1,0.74
6607,323,110,3,4,3.5,9.1,1,0.79
6608,325,112,4,4,4,9,1,0.8
6609,312,108,3,3.5,3,8.53,0,0.69
6610,308,110,4,3.5,3,8.6,0,0.7
6611,320,104,3,3,3.5,8.74,1,0.76
6612,328,108,4,4.5,4,9.18,1,0.84
6613,311,107,4,4.5,4.5,9,1,0.78
6614,301,100,3,3.5,3,8.04,0,0.67
6615,305,105,2,3,4,8.13,0,0.66
6616,308,104,2,2.5,3,8.07,0,0.65
6617,298,101,2,1.5,2,7.86,0,0.54
6618,300,99,1,1,2.5,8.01,0,0.58
6619,324,111,3,2.5,2,8.8,1,0.79
6620,327,113,4,3.5,3,8.69,1,0.8
6621,317,106,3,4,3.5,8.5,1,0.75
6622,323,104,3,4,4,8.44,1,0.73
6623,314,107,2,2.5,4,8.27,0,0.72
6624,305,102,2,2,2.5,8.18,0,0.62
6625,315,104,3,3,2.5,8.33,0,0.67
6626,326,116,3,3.5,4,9.14,1,0.81
6627,299,100,3,2,2,8.02,0,0.63
6628,295,101,2,2.5,2,7.86,0,0.69
6629,324,112,4,4,3.5,8.77,1,0.8
6630,297,96,2,2.5,1.5,7.89,0,0.43
6631,327,113,3,3.5,3,8.66,1,0.8
6632,311,105,2,3,2,8.12,1,0.73
6633,308,106,3,3.5,2.5,8.21,1,0.75
6634,319,108,3,3,3.5,8.54,1,0.71
6635,312,107,4,4.5,4,8.65,1,0.73
